id,space_id,proposal_id,title,start,end,state,author,space_name,scores,scores_total,votes
uniswap,uniswapgovernance.eth,0x4d070edcd39b24b67e219f8f0f6308083c28d510ed0a1ac4ed3fb8d5879f3b6b,[TEMP CHECK] Uniswap Onboarding Package - OKX Chain,1722501032,1723067940,active,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[5307072.27172021, 418.3333983721394, 12.29512268706879, 25.648905628376465, 939.13031815375, 3638169.9839754286]",8946637.663440477,152
uniswap,uniswapgovernance.eth,0xc2eed288ba61241dd86928eff15b7c8c9622168fc4b435657f58dda8ce285d13,[Temp Check] Uniswap Onboarding Package - Gnosis Chain,1721673000,1722105000,closed,0x8787FC2De4De95c53e5E3a4e5459247D9773ea52,Uniswap,"[28102891.179830752, 836.6012962576201, 20.968639554021415, 2503622.8777868673, 256809.10211402812, 861120.2681264305]",31725300.997793898,356
uniswap,uniswapgovernance.eth,0x82c77c3a10bc17ce65c3fa2fd553d224e00ccaa012ea5c203024fa3695acb7d0,Uniswap Arbitrum LTIPP Matching,1718643369,1719075300,closed,0x3FB19771947072629C8EEE7995a2eF23B72d4C8A,Uniswap,"[0, 17403342.153688114, 0, 8033804.366106115, 0]",25437146.519794226,423
uniswap,uniswapgovernance.eth,0x35ed89cbda5bd11e333202c62d89fa223eab651adeb5e2cf6640d22411cc0946,[Temp Check] Onboard Uniswap to Redstone,1715593869,1716025680,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[2973.939253120318, 67.01177545762337, 50.66040662406892, 200.8684750097944, 34931636.07884246, 7.007000000000001]",34934935.56575268,491
uniswap,uniswapgovernance.eth,0xfe8cb4e08138df2f0d136480e85edadf22679cca73b68f3f376d12f322dd2565,[Temp Check] Uniswap Delegate Reward -3 Months-Cycle 1,1715186133,1715619000,closed,0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,Uniswap,"[34390646.593120515, 46300.97886927823, 2724.8494959871414]",34439672.42148579,691
uniswap,uniswapgovernance.eth,0x0020f65948996b728ebce6c8a6ce5148d936a0151dd48f2e43bbcf34330cf542,DeFi Education Fund Temp Check- Options,1714465740,1714897800,closed,0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,Uniswap,"[97610.50126503468, 11020030.064686744, 9088314.359021204, 44.78242743917428, 9757589.663580785, 34.00657227038029, 2907461.666554881]",32871085.044108376,615
uniswap,uniswapgovernance.eth,0xf17f3ca6b3d1aa6d8061a733fc0d627558159e0057f76ddfe056ea492cf56163,DeFi Education Fund Temp Check,1714439087,1714870920,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[33064788.25548983, 4305053.542450018, 5502826.761682001]",42872668.559621766,731
uniswap,uniswapgovernance.eth,0x7584aabd34944953f37008d4a6209e4efee8f1a066a5051fbba37910dae80b49,Uniswap Treasury Working Group (UTWG) Election,1713209726,1713642000,closed,0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,Uniswap,"[5583882.093052067, 440961.8457978942, 3115663.232610375, 1007945.589054428, 2913657.808934803, 3021400.2786135026, 5118812.565433506, 1181905.2227210037, 7899710.7700598035, 439270.14807461185]",30723209.554351997,532
uniswap,uniswapgovernance.eth,0x9893a292a4e2425ed9a30de41e1bc92039daac4540a6e3028333a35902e8143c,[Temp Check] Uniswap Onboarding Package - Manta,1712966495,1713398220,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[32175893.77428155, 74.28118713039356, 46309.31614321392]",32222277.371611897,693
uniswap,uniswapgovernance.eth,0xaf3965fdf77423bcc7a27294c90a3522b13ae267519c277f6740a7a39869b120,Update Uni v3/v2 Deployment Process (March 2024) ,1712858395,1713290400,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[21962972.89785224, 5002870.968602801]",26965843.86645504,651
uniswap,uniswapgovernance.eth,0xe7274e00eb2a084cdc3b7510a8b40aa303ac2d7944e9706ad090c974c76e71bf,[Temp Check] Onboard Uniswap to Sei,1712175361,1712606940,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[1292.9664557211618, 23934262.52045849, 106.41352348804296, 108.49429687075715, 5564540.841851387, 12.056720378425752]",29500323.293306336,797
uniswap,uniswapgovernance.eth,0xd2d3a01ed6e4b0c080073d4510f545a51db224ff6e57babb9454640cc5e1ddfd,[Temp Check] Mobilizing the Uniswap Treasury,1711469901,1711901700,closed,0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,Uniswap,"[20097980.27769628, 50.20226551663221, 6356238.607668892]",26454269.087630693,788
uniswap,uniswapgovernance.eth,0x3d8d2f44677c19f49a5bbe4466e4b50068b1a704861801d95384c898b1cbde54,Uniswap V3 Fees: Factory Owner Amendment,1709425359,1709963940,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[20135310.02310533, 30062266.767677817]",50197576.790783286,2452
uniswap,uniswapgovernance.eth,0xad7e3612d11d56b21f0b2274e4ce825163bc1873d0e2ef809a3a98733df992a7,Activate Uniswap Protocol Governance,1709317800,1709749800,closed,0x0459f41c5f09BF678D9C07331894dE31d8C22255,Uniswap,"[54551365.87612756, 143.73914324292835, 1073.7862628988337]",54552583.40153371,2485
uniswap,uniswapgovernance.eth,0x84b5c020421459f753681683cf2489548eea020c4f67bf08ccf05cbcd78caaa7,[Temp Check] Deploy Uniswap v3 on Zora,1706913682,1707345600,closed,0xed11e5eA95a5A3440fbAadc4CC404C56D0a5bb04,Uniswap,"[30873330.73310079, 104.29489309727587, 1175.8501779256542]",30874610.878171835,1115
uniswap,uniswapgovernance.eth,0xd457a6cdb9e20002d74c30818b7b35a694af04c627cc7bf6d855d4ece9409333,[Temp] Uni Onboarding Package - Mantle,1706576987,1707008940,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[12510634.537614465, 6587784.70627354, 267.29281830358076, 64.51663433440132, 29.170713896267085, 2500055.3618698516]",21598835.585924383,1094
uniswap,uniswapgovernance.eth,0x1f94902b026cf7722ddc9761621d075f22e56b833e91d795374b3a7065d2de0e,[Temp] Uni Onboarding Package - BSC,1706576910,1707008880,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[3377.4036741727814, 522.1815335558703, 6079307.089831394, 12107455.732441705, 3000671.820276689, 406329.0073375548]",21597663.235095054,938
uniswap,uniswapgovernance.eth,0x1fcec1597c5fdd6d53aed8d4491a07d41c02fd3e20fcc55936be807f189fb6c2,[Temp] Uni Onboarding Package - Moonbeam,1706576834,1707008760,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[8655751.161260309, 3337023.699273844, 60.113115802202685, 72.34956037813073, 7104761.53941369, 2500657.16893509]",21598326.031559095,918
uniswap,uniswapgovernance.eth,0x178ac7eb76480798dbb656cbae4a405c3adaad48f9af4ae4c528b2cbd0f6af39,[Temp] Uni Onboarding Package - Taiko,1706576754,1707008700,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[15354483.76480203, 2500558.2055804143, 331.40265776356455, 329.03008099544417, 405794.9025663327, 3336700.0441424535]",21598197.34982998,972
uniswap,uniswapgovernance.eth,0x24d918618eb4fadb8e9d17f5da5a57d74a1d51470d4c9125b1f42d8c268d0f52,[Temp] Uni Onboarding Package - Base,1706576666,1707008580,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[657934.3911914128, 15077470.171557732, 836699.7526527192, 5026346.960157591, 14.15338537863485, 49.536338158043975]",21598514.965282988,893
uniswap,uniswapgovernance.eth,0xbd612a383a061c6371a95a00d02b253e42fea2335ea596a6dbca4fe4a27f710f,[Temp] Uni Onboarding Package - Linea,1706576572,1707008520,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[13260385.654249553, 5000829.698978834, 836723.6611021744, 2500595.697034382, 15.586067253404597, 213.43840468465024]",21598763.735836875,929
uniswap,uniswapgovernance.eth,0x842028603479b83b98cf287f53e739c50b7ea026ed276e58c2d8ef03d68d8e8a,[Temp] Uni Onboarding Package - Blast,1706576437,1707008400,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[28774.51412534956, 12609962.093846891, 4966237.467800973, 111.6107136779248, 655832.110648691, 3336872.3308410496]",21597790.12797663,870
uniswap,uniswapgovernance.eth,0xde949c58934541240b76597b9461f2bc7987da23835459921737967d6a38d5da,[Temp] Uni Onboarding Package - zkSync,1706576320,1707008220,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[2900475.1476237713, 12610969.991630914, 836944.2144239553, 5250353.4414886935, 28.470413495802173, 10.74674483505183]",21598782.012325644,899
uniswap,uniswapgovernance.eth,0x805b4fe9e0ba5741f5275823e1ad3330b3162c79feedd00438968c9cbc7081fa,[Temp] Uni Onboarding Package - Polygon zkEVM,1706576189,1707008100,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[13010534.502263736, 5001035.21933173, 106.9711607524578, 2750343.112297653, 23.71924497114284, 836647.3989778655]",21598690.92327671,889
uniswap,uniswapgovernance.eth,0xdfdb91486c2f8d5d63114da161cc2fe6e7f9bd5adbfca90eb4cd86616136f81f,[Temp] Uni Onboarding Package - Scroll,1706576083,1707007980,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[11656720.469362313, 7441459.262275824, 55.63450125558731, 340.7645470304009, 37.64160014746095, 2500078.6843957654]",21598692.456682347,860
uniswap,uniswapgovernance.eth,0xe2fa09de5e3ff44b57c40b2fe049f43e47cb8e3b192bd1dc52ef3b42d8b5c363,Uniswap Deployments Accountability Committee Competition ,1705315800,1705747800,closed,0xECC2a9240268BC7a26386ecB49E1Befca2706AC9,Uniswap,"[6045042.993566091, 6037856.659583103, 7477130.903530427, 6247422.561029887, 6566774.716938043]",32374227.83464755,2188
uniswap,uniswapgovernance.eth,0x372ef8c1a79de2fa00b919070177ed81a914b4a23a3c01d3b4e87dfe9c5e4e82,[Temperature Check] Lower Onchain Proposal Threshold,1704755492,1705187280,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[21120154.783498745, 490.1941654784746, 394.6140907230759]",21121039.59175494,1399
uniswap,uniswapgovernance.eth,0xf30cebb7e0819b8a9ad374d82af5866d0329b3628f374cdbc434760337e99cd2,[Temperature Check] Deploy Uniswap v3 on Rootstock (Bitcoin Sidechain),1704754192,1705186020,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[21120857.259141847, 68.35763689981265, 142.62780539588508]",21121068.244584147,1435
uniswap,uniswapgovernance.eth,0x73a886b13c81e2e0ca432b2c69c0592b02a5b1d1cd983277b4b2d67271fe1eff,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",1701724355,1701983555,closed,0x631227a206d23B60e0914dA8647B90a8cDa768e9,Uniswap,"[1, 0.11]",1.11,2
uniswap,uniswapgovernance.eth,0x00ff45d181461e5a10baa14ab5831c94e65bd3a1f60833201882b198a3c17441,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",1701710852,1701970052,closed,0xa5e5fBAf3493bd184E21D4E6b5aA3CdfC055b7F0,Uniswap,"[1.881884593856554, 0.11]",1.991884593856554,3
uniswap,uniswapgovernance.eth,0x21952c76273006506938a92f1403b953c7b3f5983a83b8d586dd3673e92e7af6,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",1701710098,1701969298,closed,0xa5e5fBAf3493bd184E21D4E6b5aA3CdfC055b7F0,Uniswap,"[1.991884593856554, 0]",1.991884593856554,3
uniswap,uniswapgovernance.eth,0x395247baadc03151c1ff747b2dd2d58a194c7cfe3338f6c5d745c633bab12361,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",1701702387,1701961587,closed,0xa5e5fBAf3493bd184E21D4E6b5aA3CdfC055b7F0,Uniswap,"[36.911563458569034, 5.38318118267718]",42.29474464124622,24
uniswap,uniswapgovernance.eth,0x6257f014b442f2cdbe6bb05085f4f27f21ed5af892a2f49d1bc611e5d859c2ca,"After a Successful DAO Vote, Uniswap decided to Launch the Phase 1 of the $gUNI (Uniswap Gold) Distribution",1701681049,1701940249,closed,0xa5e5fBAf3493bd184E21D4E6b5aA3CdfC055b7F0,Uniswap,"[3.169332059244857, 0]",3.169332059244857,4
uniswap,uniswapgovernance.eth,0xf1c132e8458c38dd021b3850f41a059bfec10d1d48f1dbe76b84ccf72a7798e4,"Uniswap DAO Portal is Open, all early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",1701662244,1701921444,closed,0xa5e5fBAf3493bd184E21D4E6b5aA3CdfC055b7F0,Uniswap,"[514.6356603755937, 1.9874308563916452]",516.6230912319854,67
uniswap,uniswapgovernance.eth,0x73753f8ccab7747563b9c17a0bc746e6207991561278d7cadfaa1a7be12b081a,[Temperature Check]: Competition of Delegation of UNI to Active but Underrepresented Delegates,1700242200,1700674200,closed,0x1855f41B8A86e701E33199DE7C25d3e3830698ba,Uniswap,"[5643732.995895388, 3252294.37425464, 4489610.4354154235, 1010931.9936720044, 4774613.819614924, 5786355.060429541, 2980075.037150536]",27937613.716432456,1660
uniswap,uniswapgovernance.eth,0x14aa7becb547ccb8fdcfc69054bda1557a90f1ebe3ac45569f049b5e29e98d76,[Temperature Check]: Delegation of UNI to Active but Underrepresented Delegates,1698847200,1699279200,closed,0x1855f41B8A86e701E33199DE7C25d3e3830698ba,Uniswap,"[16708388.7917318, 394.7846953131173, 40.19540626049681]",16708823.771833371,3100
uniswap,uniswapgovernance.eth,0x738fbd583c272b91322c4fae5d692387001445069398ce52b7cdc5c9a16105d6,[Temperature Check]: Invest in Ekubo Protocol,1698070011,1698465540,closed,0xf94e5Cdf41247E268d4847C30A0DC2893B33e85d,Uniswap,"[11686562.831734162, 20616978.80163689]",32303541.633371137,3582
uniswap,uniswapgovernance.eth,0xcc41f669e5b4a92bc47b02d09847c1d4ba9ed4bd9c4dc0635190c974083482a6,Temperature Check - [Issue a Visa Card with Uniswap Logo ] ,1697916203,1698434520,closed,0xe8256C089407E0091Fcd67A16940854245Ba016E,Uniswap,"[25689.310968357404, 18119323.002652153, 1319060.2056073758]",19464072.519227825,3660
uniswap,uniswapgovernance.eth,0xf551e90e767fccfac8593a3233b6e2f2e2a3a773e1e9f9abbb9a4d2678f101f8,UAGP Team Election,1696895086,1697322600,closed,0x3FB19771947072629C8EEE7995a2eF23B72d4C8A,Uniswap,"[258981.5569819774, 17978048.072751556, 4728.492327398113, 3033857.8082041186, 15175238.033730106, 2673115.4890915053, 4363.23081434214, 3920.701098856647, 8232030.513505455, 7623875.322300113, 7971821.55557043, 13775163.523502594, 21301374.520680565, 2422758.5025690924, 14023954.366232518]",26825141.528705426,2274
uniswap,uniswapgovernance.eth,0x4d8042e4e53715dc141be98b89aab659d5f7306c3d3ef789b0c807a029c23ca8,UADP Team Election,1696894717,1697322600,closed,0x3FB19771947072629C8EEE7995a2eF23B72d4C8A,Uniswap,"[20014255.75555542, 251449.34212960483]",20265705.09768502,2204
uniswap,uniswapgovernance.eth,0xae0ff2f4cb4c1d292f7bf7c4c4bf7f4046be89518a0c7cbce65d658f2d36f20f,[Temp Check]: Complete initial funding of the UF,1696517292,1696949220,closed,0xf665F2eD351696817898fe0Ace20c5C1Bc3c5796,Uniswap,"[43043101.6610121, 283.8641197146347, 1101.9894440782036]",43044487.51457589,2422
uniswap,uniswapgovernance.eth,0x011e2297060cd82da866185392a54f506118cbece76c88c1e2a02fac4cd75893,[Temperature Check] Deploy Friendly Fork of Uniswap V3; ZERO Protocol on Polygon zkEVM,1693514511,1693946280,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[15408242.38403978, 362.485329881378, 1080.0618515804815]",15409684.93122122,3251
uniswap,uniswapgovernance.eth,0x2ba7e3f1f75654d0b8b282f89047758866b9712ec3398e850e4fb91a8db4805a,[Temperature Check] - Deploy Uniswap V2 on all chains with V3,1692991955,1693423800,closed,0xB49f8b8613bE240213C1827e2E576044fFEC7948,Uniswap,"[15105660.18822857, 327.61886588129425, 251243.2644808092]",15357231.071575256,3301
uniswap,uniswapgovernance.eth,0xc874c15656ac985df2f34d4438f8d074226f10408dd74f08295227974179b2c1,[Temperature Check] Deploy Uniswap V3 on Scroll,1692035756,1692466920,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[28188173.138007987, 86.0875843270343, 53.47489208916653]",28188312.700484406,2850
uniswap,uniswapgovernance.eth,0x2a122241d608b92e605e3e2ece355e97c5691ac0448da5653025e2c929628625,[Temperature Check] Migrate the Celo Uniswap V3 Factory Contract owner from Optics to Wormhole,1691427600,1691859600,closed,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,Uniswap,"[27046932.505370628, 603.6869845927988, 229.01401279425627]",27047765.20636804,4215
uniswap,uniswapgovernance.eth,0x86ded24b11c4714e0f4f2b6e4ca489f60dc33e6f2f4ababa5575bf5ab973a005,ARB Distribution Proposal Poll,1688064300,1688496300,closed,0x3571D58d9bDcc918772B7f6c41b05dEa1A5E2175,Uniswap,"[10375075.756543852, 18033.35771070608, 7088363.173355802, 16700960.491274577, 1301.10872493048]",16712319.126377072,3172
uniswap,uniswapgovernance.eth,0x98e08d94e1174b0bfa2350c616d3cf2fb8f5e56c56c03dc0ae58fd29a6b29265,[Temperature Check] Deploy Uniswap v3 on Fantom,1687370884,1687629960,closed,0xdC1F98682F4F8a5c6d54F345F448437b83f5E432,Uniswap,"[3130223.5645452607, 574111.2407045489, 1138.4474510052332]",3705473.2527008154,2612
uniswap,uniswapgovernance.eth,0x36a17f6c311f3d910bc11cb4cd55891a7e6c71facd04e7bffcfb267fdd88c45b,[Temperature Check] Deploy Uniswap v3 on Filecoin Virtual Machine (FVM),1686600618,1687032420,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[28011951.694122106, 3428.735131757383, 1165.178147167352]",28016545.60740102,3848
uniswap,uniswapgovernance.eth,0xb643c2ccb468812901c9490dbb31c5aada0140e83d0f6ce30e04fc7a237748e8,[Temperature Check] Deploy Uniswap v3 on Base,1685085900,1685517900,closed,0xed11e5eA95a5A3440fbAadc4CC404C56D0a5bb04,Uniswap,"[49271705.2680793, 95.110745457468, 1529.165862918568]",49273329.54468768,5373
uniswap,uniswapgovernance.eth,0xac6b9ebb8cff7817fdf144119742e474dfeec984632ab374727770579e2653ed,Deploy UniswapV3 on Linea,1685047980,1685505540,closed,0x8962285fAac45a7CBc75380c484523Bb7c32d429,Uniswap,"[28982623.081831142, 114.50610959565869, 1120.602066060001]",28983858.190006785,5591
uniswap,uniswapgovernance.eth,0x4b362044000714197ab43d5f2155977976dcc7cf1cb28d945e1168ae7ac61f90,Making Protocol Fees Operational: Asset to be held in the treasury,1685035035,1685639700,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[2454930.63913833, 9013824.202770237, 5008791.319117698, 11524.449203692784]",16489070.610229887,4872
uniswap,uniswapgovernance.eth,0xa47a49305ab418cb2ceb9da1290cbe022671d5feeb5e2a344bfcd1edbe0720d6,Making Protocol Fees Operational: Initial deployment chain,1685034552,1685639340,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[22229316.303734265, 5720.787877069467, 2942.505390059462]",22237979.597001437,4689
uniswap,uniswapgovernance.eth,0xb471984c1daef6742be4d4983339af7ad140c3dfcfc883508fd975f5abe0e8c9,Making Protocol Fees Operational: Fee options for V3,1685034341,1685639100,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[17222574.240716726, 16032.987201358135, 5001247.057660326, 18434891.012321617]",40674745.29790035,4660
uniswap,uniswapgovernance.eth,0x73021d63f985aba8e42c67165f80c0027a591980a5cc372cda9637bdf2173f95,[Temperature Check] Deploy Uniswap v3 on Moonbeam (2023),1682456376,1682888340,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[25789134.169008832, 168.6901016498255, 717.3921734775078]",25790020.251283962,5472
uniswap,uniswapgovernance.eth,0x0f8a85d90759acf3a6fdc018e20b991f3562847122a8142c4e166c71d0e755e3,[Temperature Check] Post-BSL cross-chain deployment process and creation of new uniswap.eth subdomain,1680820145,1681424940,closed,0x3571D58d9bDcc918772B7f6c41b05dEa1A5E2175,Uniswap,"[29345798.22161556, 786.4640980737291, 225.42248362852445]",29346810.108197305,7936
uniswap,uniswapgovernance.eth,0xdc3e034f9b7c876736f1b629c7c9ff9c466205dfe075607d70e69b6af2fa87ef,Uniswap V3 Launch on zkEVM,1680110832,1680542820,closed,0xe63E2CDd24695464C015b2f5ef723Ce17e96886B,Uniswap,"[20407281.86632115, 199.79894391948025]",20407481.66526508,9445
uniswap,uniswapgovernance.eth,0x63f6c44e4245e5b90a0f30ebb6932506879f68b149a5f78fd2186125c9144535,[Temperature Check] Deploy Uniswap V3 on Gnosis Chain,1679689871,1680121860,closed,0xdC1F98682F4F8a5c6d54F345F448437b83f5E432,Uniswap,"[19791286.887176774, 508.15141251271046]",19791795.038589284,6702
uniswap,uniswapgovernance.eth,0xbab5cd9d9cc5123ea5da8eb45e321463f1a0fd2543dc17587db1f24099d90dfc,[Temperature Check] Deploy Uniswap v3 onto Kava EVM Network,1678399204,1678658404,closed,0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,Uniswap,"[19830730.53591375, 918.3180746342036]",19831648.853988394,4934
uniswap,uniswapgovernance.eth,0xa47404722b9c8a6fb850cf5de79e8a95f073f06393290949644a627bfe85bced,[Temperature Check] Deploy Uniswap v3 on Avalanche ,1677888503,1678320660,closed,0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,Uniswap,"[26095420.948693227, 2500272.903927694, 93.59000142508565]",28595787.442622356,6413
uniswap,uniswapgovernance.eth,0xbadf3b39b681c98ba8fb988d5b6c9454ebeb5aae88545a6a852d0734e9f7c957,Temperature Check: Create Accoutability Committee,1677244800,1677874800,closed,0x32b8B761C038b030A402AB7d5536b4cddA6dbA9f,Uniswap,"[15753061.87189508, 12527800.199399147, 14251748.974587996, 9732773.717826327, 8479977.353221742, 13233161.141179334]",22749950.705232162,8397
uniswap,uniswapgovernance.eth,0x3447c5c95e70304122194efb2874757059f0851cc7449e58682f48a25e4ce7ba,Consensus check- Uniswap DAO can help 80K UNI to Turkey to relief after the big earthquake disaster,1676642086,1677074280,closed,0x83041D3FE06B6635A537Bae932d7a6A236527076,Uniswap,"[1044652.8410281522, 1292.3427586809933]",1045945.1837868331,7259
uniswap,uniswapgovernance.eth,0x9db793de052692853aa3749920e1c7161de0eead4730c3fef516bc11eb829879,Consensus Check - Uniswap helps t,1676642086,1677074040,closed,0x83041D3FE06B6635A537Bae932d7a6A236527076,Uniswap,"[23972.279087850293, 720.154334516616]",24692.43342236692,5723
uniswap,uniswapgovernance.eth,0x374d7f9ba673e65d6a85c3cfcc082fd3ad22ca5d8f9f44ac14e1d67154640d90,Uniswap DAO can help 80K UNI to Turkey to relief after the big earthquake disaster ,1676290560,1676549760,closed,0x83041D3FE06B6635A537Bae932d7a6A236527076,Uniswap,"[31437.01007407072, 574.0729966031821]",32011.083070673874,6800
uniswap,uniswapgovernance.eth,0x15031b68121659b87a3f5e33c303cd517bcbc003d3f60fc82f1299620475bcab, [Temperature Check] Enable 1bp Fee Tier for UniswapV3 on Arbitrum,1675370529,1675802400,closed,0xa6e8772af29b29B9202a073f8E36f447689BEef6,Uniswap,"[38105422.8906633, 118.41151823114384, 145.10561823546487]",38105686.40779979,9707
uniswap,uniswapgovernance.eth,0x6b8df360fdf73085b21fdf5eef9f85916fbde95621a3d454cb20fbe545ffc852,[Temperature Check] Which bridge should Uniswap v3 use for cross-chain governance messaging between Ethereum and BNB Chain?,1674817200,1675162800,closed,0xA559f6d6B5A5661E46dEc454751683294BB26B9E,Uniswap,"[28403914.80123294, 17173338.872409187, 662.6062039692455, 3772.802474129681]",45581689.08232042,8348
uniswap,uniswapgovernance.eth,0xa3c7247632d3a08e4e73a63867908d0cd4402f48fa673945f93e3197dee5450a,[Temperature Check] Should Uniswap v3 be deployed to BNB Chain? 🦄,1673927428,1674360000,closed,0xA559f6d6B5A5661E46dEc454751683294BB26B9E,Uniswap,"[20066279.06014263, 4928281.098235188]",24994560.15837788,6495
uniswap,uniswapgovernance.eth,0xfd3d3807bd2a6eda1327c311b83de235061d39ff1bdfb616c9f9b0d367c3ac2c,Optimism-Uniswap LM Program: Update to LM Managers,1673323818,1673585940,closed,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,Uniswap,"[14335.930887314107, 2710600.235023828, 3556.089172715455]",2728492.255083876,6096
uniswap,uniswapgovernance.eth,0x8cd74072d4ae997c11fe5351c3a8c3fcd05440091858c1ced911bb2e9043c3bb,Optimism-Uniswap LM Program: Update to Incentivized Pools,1673323553,1673585940,closed,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,Uniswap,"[13082.5134339128, 1916.087542903976, 5708181.431162854, 964.1847529687436, 640.6251845894424]",5724784.842077228,5563
uniswap,uniswapgovernance.eth,0x387b5e811e9673359b98729af5c7f14a50b7d0ea9b4dcf9278686b238932e25d,Community Governance Process Changes,1671051094,1671656400,closed,0xf665F2eD351696817898fe0Ace20c5C1Bc3c5796,Uniswap,"[61343206.195563175, 192.51526309217547]",61343398.71082628,8603
uniswap,uniswapgovernance.eth,0x5ad7208d9ccad93dbc96abc12bfeffcfe83e96b9782e5135727cdaaf494d70f3,[Temperature Check] Deploy Uniswap V3 on Scroll testnet,1669900539,1670155200,closed,0x5B803Ef9b91b5D2D01E1823622FA2ab89f99f320,Uniswap,"[8575448.752952212, 3000444.332764563]",11575893.085716436,15219
uniswap,uniswapgovernance.eth,0x31c3409c09f5561d6aff1e0adeee6c83a5e73768a5d5c3e01b2a48a3894eda54,[Consensus Check] Fix the Cross Chain Messaging Bridge on Arbitrum,1669763115,1670097600,closed,0xEccC6bF1C7B747EFDb151163E2B5E0a4058e1d50,Uniswap,"[12950175.923032474, 111.74531102903916]",12950287.668343492,6741
uniswap,uniswapgovernance.eth,0xa4a21c808b28a61562c6b4ebf5b71c0cd37ee2d630bcbdf91ffaf5f683cc650f,[Temperature Check] Fix the Cross Chain Messaging Bridge on Arbitrum,1669161058,1669752000,closed,0xEccC6bF1C7B747EFDb151163E2B5E0a4058e1d50,Uniswap,"[19840311.053167056, 52.10935635535766]",19840363.162523415,5238
uniswap,uniswapgovernance.eth,0xe523d31000db5ecb16b002efd2ee984b958928b01cee140212eefc3ed5bcdfcd,[Consensus Check] Deploy Uniswap V3 to Boba Network,1669054396,1669313596,closed,0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,Uniswap,"[17519151.866450302, 4920173.993876283]",22439325.860326745,3514
uniswap,uniswapgovernance.eth,0x5387b0756442268d283d4ac7f3f4bc4cc0204c5e47b9708e5128fcbdea2d0cd1,[Temperature Check] Deploy Uniswap V3 to Boba Network,1668446391,1668705591,closed,0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,Uniswap,"[14640524.295200426, 1522.9293585180883]",14642047.224558925,3756
uniswap,uniswapgovernance.eth,0x255d43357e17858f8664ffaaeaf7660bfd8be5f7dabc414edf98d3fadb3f1588,Optimism-Uniswap Protocol LM Program: Pool selection,1665754705,1666015200,closed,0xf665F2eD351696817898fe0Ace20c5C1Bc3c5796,Uniswap,"[18803.893060015675, 5502883.513433251, 201603.4987347409]",5723290.905228001,3025
